concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverse_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Immunoglobulin A|Blood|Chemistry,2000051135,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50949,1970-01-01,2099-12-31,,3007164,Maps to,Mapped from,1970-01-01,2099-12-31,
Immunoglobulin G|Blood|Chemistry,2000051136,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50950,1970-01-01,2099-12-31,,3005719,Maps to,Mapped from,1970-01-01,2099-12-31,
Immunoglobulin M|Blood|Chemistry,2000051137,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50951,1970-01-01,2099-12-31,,3028026,Maps to,Mapped from,1970-01-01,2099-12-31,
Iron|Blood|Chemistry,2000051138,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50952,1970-01-01,2099-12-31,,3002400,Maps to,Mapped from,1970-01-01,2099-12-31,
"Iron Binding Capacity, Total|Blood|Chemistry",2000051139,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50953,1970-01-01,2099-12-31,,3021044,Maps to,Mapped from,1970-01-01,2099-12-31,
Lactate Dehydrogenase (LD)|Blood|Chemistry,2000051140,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50954,1970-01-01,2099-12-31,,3016436,Maps to,Mapped from,1970-01-01,2099-12-31,
Lipase|Blood|Chemistry,2000051141,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50956,1970-01-01,2099-12-31,,3004905,Maps to,Mapped from,1970-01-01,2099-12-31,
Lithium|Blood|Chemistry,2000051142,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50957,1970-01-01,2099-12-31,,3024666,Maps to,Mapped from,1970-01-01,2099-12-31,
Luteinizing Hormone|Blood|Chemistry,2000051143,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50958,1970-01-01,2099-12-31,,3009214,Maps to,Mapped from,1970-01-01,2099-12-31,
Macro Prolactin|Blood|Chemistry,2000051144,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50959,1970-01-01,2099-12-31,,43055514,Maps to,Mapped from,1970-01-01,2099-12-31,
Magnesium|Blood|Chemistry,2000051145,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50960,1970-01-01,2099-12-31,,3001420,Maps to,Mapped from,1970-01-01,2099-12-31,
Methotrexate|Blood|Chemistry,2000051146,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50961,1970-01-01,2099-12-31,,3017115,Maps to,Mapped from,1970-01-01,2099-12-31,
N-Acetylprocainamide (NAPA)|Blood|Chemistry,2000051147,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50962,1970-01-01,2099-12-31,,3001706,Maps to,Mapped from,1970-01-01,2099-12-31,
NTproBNP|Blood|Chemistry,2000051148,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50963,1970-01-01,2099-12-31,,3029187,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmolality, Measured|Blood|Chemistry",2000051149,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50964,1970-01-01,2099-12-31,,3008295,Maps to,Mapped from,1970-01-01,2099-12-31,
Parathyroid Hormone|Blood|Chemistry,2000051150,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50965,1970-01-01,2099-12-31,,3000067,Maps to,Mapped from,1970-01-01,2099-12-31,
Phenobarbital|Blood|Chemistry,2000051151,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50966,1970-01-01,2099-12-31,,3025411,Maps to,Mapped from,1970-01-01,2099-12-31,
Phenytoin|Blood|Chemistry,2000051152,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50967,1970-01-01,2099-12-31,,3022616,Maps to,Mapped from,1970-01-01,2099-12-31,
"Phenytoin, Free|Blood|Chemistry",2000051153,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50968,1970-01-01,2099-12-31,,3005893,Maps to,Mapped from,1970-01-01,2099-12-31,
"Phenytoin, Percent Free|Blood|Chemistry",2000051154,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50969,1970-01-01,2099-12-31,,3002551,Maps to,Mapped from,1970-01-01,2099-12-31,
Phosphate|Blood|Chemistry,2000051155,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50970,1970-01-01,2099-12-31,,3011904,Maps to,Mapped from,1970-01-01,2099-12-31,
Potassium|Blood|Chemistry,2000051156,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50971,1970-01-01,2099-12-31,,3023103,Maps to,Mapped from,1970-01-01,2099-12-31,
Procainamide|Blood|Chemistry,2000051157,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50972,1970-01-01,2099-12-31,,3004653,Maps to,Mapped from,1970-01-01,2099-12-31,
Prolactin|Blood|Chemistry,2000051158,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50973,1970-01-01,2099-12-31,,3004722,Maps to,Mapped from,1970-01-01,2099-12-31,
Prostate Specific Antigen|Blood|Chemistry,2000051159,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50974,1970-01-01,2099-12-31,,3013603,Maps to,Mapped from,1970-01-01,2099-12-31,
Protein Electrophoresis|Blood|Chemistry,2000051160,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50975,1970-01-01,2099-12-31,,3035956,Maps to,Mapped from,1970-01-01,2099-12-31,
"Protein, Total|Blood|Chemistry",2000051161,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50976,1970-01-01,2099-12-31,,3020630,Maps to,Mapped from,1970-01-01,2099-12-31,
Quinidine|Blood|Chemistry,2000051162,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50977,1970-01-01,2099-12-31,,3019736,Maps to,Mapped from,1970-01-01,2099-12-31,
Rapamycin|Blood|Chemistry,2000051163,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50978,1970-01-01,2099-12-31,,3021374,Maps to,Mapped from,1970-01-01,2099-12-31,
Rheumatoid Factor|Blood|Chemistry,2000051164,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50980,1970-01-01,2099-12-31,,3021614,Maps to,Mapped from,1970-01-01,2099-12-31,
Salicylate|Blood|Chemistry,2000051165,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50981,1970-01-01,2099-12-31,,3000787,Maps to,Mapped from,1970-01-01,2099-12-31,
Sex Hormone Binding Globulin|Blood|Chemistry,2000051166,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50982,1970-01-01,2099-12-31,,3004248,Maps to,Mapped from,1970-01-01,2099-12-31,
Sodium|Blood|Chemistry,2000051167,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50983,1970-01-01,2099-12-31,,3019550,Maps to,Mapped from,1970-01-01,2099-12-31,
tacroFK|Blood|Chemistry,2000051168,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50986,1970-01-01,2099-12-31,,3026250,Maps to,Mapped from,1970-01-01,2099-12-31,
Testosterone|Blood|Chemistry,2000051169,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50988,1970-01-01,2099-12-31,,3008893,Maps to,Mapped from,1970-01-01,2099-12-31,
"Testosterone, Free|Blood|Chemistry",2000051170,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50989,1970-01-01,2099-12-31,,3016049,Maps to,Mapped from,1970-01-01,2099-12-31,
Theophylline|Blood|Chemistry,2000051171,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50990,1970-01-01,2099-12-31,,3016072,Maps to,Mapped from,1970-01-01,2099-12-31,
Thyroglobulin|Blood|Chemistry,2000051172,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50991,1970-01-01,2099-12-31,,3036535,Maps to,Mapped from,1970-01-01,2099-12-31,
Thyroid Peroxidase Antibodies|Blood|Chemistry,2000051173,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50992,1970-01-01,2099-12-31,,3027238,Maps to,Mapped from,1970-01-01,2099-12-31,
Thyroid Stimulating Hormone|Blood|Chemistry,2000051174,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50993,1970-01-01,2099-12-31,,3009201,Maps to,Mapped from,1970-01-01,2099-12-31,
Thyroxine (T4)|Blood|Chemistry,2000051175,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50994,1970-01-01,2099-12-31,,3016991,Maps to,Mapped from,1970-01-01,2099-12-31,
"Thyroxine (T4), Free|Blood|Chemistry",2000051176,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50995,1970-01-01,2099-12-31,,3008598,Maps to,Mapped from,1970-01-01,2099-12-31,
"Tissue Transglutaminase Ab, IgA|Blood|Chemistry",2000051177,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50996,1970-01-01,2099-12-31,,3019050,Maps to,Mapped from,1970-01-01,2099-12-31,
Tobramycin|Blood|Chemistry,2000051178,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50997,1970-01-01,2099-12-31,,3035509,Maps to,Mapped from,1970-01-01,2099-12-31,
Transferrin|Blood|Chemistry,2000051179,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50998,1970-01-01,2099-12-31,,3004789,Maps to,Mapped from,1970-01-01,2099-12-31,
Tricyclic Antidepressant Screen|Blood|Chemistry,2000051180,mimiciv_meas_lab_loinc,Measurement,Lab Test,,50999,1970-01-01,2099-12-31,,21494637,Maps to,Mapped from,1970-01-01,2099-12-31,
Triglycerides|Blood|Chemistry,2000051181,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51000,1970-01-01,2099-12-31,,3022192,Maps to,Mapped from,1970-01-01,2099-12-31,
Triiodothyronine (T3)|Blood|Chemistry,2000051182,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51001,1970-01-01,2099-12-31,,3010340,Maps to,Mapped from,1970-01-01,2099-12-31,
Troponin I|Blood|Chemistry,2000051183,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51002,1970-01-01,2099-12-31,,3021337,Maps to,Mapped from,1970-01-01,2099-12-31,
Troponin T|Blood|Chemistry,2000051184,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51003,1970-01-01,2099-12-31,,3019800,Maps to,Mapped from,1970-01-01,2099-12-31,
"UE3, Maternal Screen|Blood|Chemistry",2000051185,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51004,1970-01-01,2099-12-31,,3025455,Maps to,Mapped from,1970-01-01,2099-12-31,
Uptake Ratio|Blood|Chemistry,2000051186,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51005,1970-01-01,2099-12-31,,3021717,Maps to,Mapped from,1970-01-01,2099-12-31,
Urea Nitrogen|Blood|Chemistry,2000051187,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51006,1970-01-01,2099-12-31,,3013682,Maps to,Mapped from,1970-01-01,2099-12-31,
Uric Acid|Blood|Chemistry,2000051188,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51007,1970-01-01,2099-12-31,,3037556,Maps to,Mapped from,1970-01-01,2099-12-31,
Valproic Acid|Blood|Chemistry,2000051189,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51008,1970-01-01,2099-12-31,,3016201,Maps to,Mapped from,1970-01-01,2099-12-31,
Vancomycin|Blood|Chemistry,2000051190,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51009,1970-01-01,2099-12-31,,3005715,Maps to,Mapped from,1970-01-01,2099-12-31,
Vitamin B12|Blood|Chemistry,2000051191,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51010,1970-01-01,2099-12-31,,3000593,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin, Joint Fluid|Joint Fluid|Chemistry",2000051192,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51019,1970-01-01,2099-12-31,,3025380,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Joint Fluid|Joint Fluid|Chemistry",2000051193,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51020,1970-01-01,2099-12-31,,3004142,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Joint Fluid|Joint Fluid|Chemistry",2000051194,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51021,1970-01-01,2099-12-31,,3007367,Maps to,Mapped from,1970-01-01,2099-12-31,
"Glucose, Joint Fluid|Joint Fluid|Chemistry",2000051195,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51022,1970-01-01,2099-12-31,,3001978,Maps to,Mapped from,1970-01-01,2099-12-31,
"LD, Joint Fluid|Joint Fluid|Chemistry",2000051196,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51023,1970-01-01,2099-12-31,,3016675,Maps to,Mapped from,1970-01-01,2099-12-31,
"Total Protein, Joint Fluid|Joint Fluid|Chemistry",2000051197,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51024,1970-01-01,2099-12-31,,3036670,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin, Body Fluid|Other Body Fluid|Chemistry",2000051198,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51025,1970-01-01,2099-12-31,,3025313,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Body Fluid|Other Body Fluid|Chemistry",2000051199,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51026,1970-01-01,2099-12-31,,3012133,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bicarbonate, Other Fluid|Other Body Fluid|Chemistry",2000051200,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51027,1970-01-01,2099-12-31,,3024655,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bilirubin, Total, Body Fluid|Other Body Fluid|Chemistry",2000051201,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51028,1970-01-01,2099-12-31,,3028193,Maps to,Mapped from,1970-01-01,2099-12-31,
"Calcium, Body Fluid|Other Body Fluid|Chemistry",2000051202,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51029,1970-01-01,2099-12-31,,3000822,Maps to,Mapped from,1970-01-01,2099-12-31,
"Chloride, Body Fluid|Other Body Fluid|Chemistry",2000051203,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51030,1970-01-01,2099-12-31,,3013194,Maps to,Mapped from,1970-01-01,2099-12-31,
"Cholesterol, Body Fluid|Other Body Fluid|Chemistry",2000051204,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51031,1970-01-01,2099-12-31,,3015232,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Body Fluid|Other Body Fluid|Chemistry",2000051205,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51032,1970-01-01,2099-12-31,,3016662,Maps to,Mapped from,1970-01-01,2099-12-31,
FetalFN|Other Body Fluid|Chemistry,2000051206,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51033,1970-01-01,2099-12-31,,3036848,Maps to,Mapped from,1970-01-01,2099-12-31,
"Glucose, Body Fluid|Other Body Fluid|Chemistry",2000051207,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51034,1970-01-01,2099-12-31,,3019210,Maps to,Mapped from,1970-01-01,2099-12-31,
"LD, Body Fluid|Other Body Fluid|Chemistry",2000051208,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51035,1970-01-01,2099-12-31,,3008338,Maps to,Mapped from,1970-01-01,2099-12-31,
"Lipase, Body Fluid|Other Body Fluid|Chemistry",2000051209,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51036,1970-01-01,2099-12-31,,3026286,Maps to,Mapped from,1970-01-01,2099-12-31,
"Magnesium, Body Fluid|Other Body Fluid|Chemistry",2000051210,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51037,1970-01-01,2099-12-31,,3014175,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmolality, Body Fluid|Other Body Fluid|Chemistry",2000051211,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51039,1970-01-01,2099-12-31,,3004663,Maps to,Mapped from,1970-01-01,2099-12-31,
"Phosphate, Body Fluid|Other Body Fluid|Chemistry",2000051212,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51040,1970-01-01,2099-12-31,,3034814,Maps to,Mapped from,1970-01-01,2099-12-31,
"Potassium, Body Fluid|Other Body Fluid|Chemistry",2000051213,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51041,1970-01-01,2099-12-31,,3036243,Maps to,Mapped from,1970-01-01,2099-12-31,
"Sodium, Body Fluid|Other Body Fluid|Chemistry",2000051214,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51042,1970-01-01,2099-12-31,,3022810,Maps to,Mapped from,1970-01-01,2099-12-31,
"Total Protein, Body Fluid|Other Body Fluid|Chemistry",2000051215,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51043,1970-01-01,2099-12-31,,3005029,Maps to,Mapped from,1970-01-01,2099-12-31,
Triglycer|Other Body Fluid|Chemistry,2000051216,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51044,1970-01-01,2099-12-31,,3000637,Maps to,Mapped from,1970-01-01,2099-12-31,
"Urea Nitrogen, Body Fluid|Other Body Fluid|Chemistry",2000051217,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51045,1970-01-01,2099-12-31,,3019930,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin, Pleural|Pleural|Chemistry",2000051218,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51046,1970-01-01,2099-12-31,,3011544,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Pleural|Pleural|Chemistry",2000051219,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51047,1970-01-01,2099-12-31,,3015401,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bicarbonate, Pleural|Pleural|Chemistry",2000051220,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51048,1970-01-01,2099-12-31,,40757492,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bilirubin, Total, Pleural|Pleural|Chemistry",2000051221,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51049,1970-01-01,2099-12-31,,3013272,Maps to,Mapped from,1970-01-01,2099-12-31,
"Chloride, Pleural|Pleural|Chemistry",2000051222,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51050,1970-01-01,2099-12-31,,3038308,Maps to,Mapped from,1970-01-01,2099-12-31,
"Cholesterol, Pleural|Pleural|Chemistry",2000051223,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51051,1970-01-01,2099-12-31,,3033364,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Pleural|Pleural|Chemistry",2000051224,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51052,1970-01-01,2099-12-31,,3025065,Maps to,Mapped from,1970-01-01,2099-12-31,
"Glucose, Pleural|Pleural|Chemistry",2000051225,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51053,1970-01-01,2099-12-31,,3003403,Maps to,Mapped from,1970-01-01,2099-12-31,
"Lactate Dehydrogenase, Pleural|Pleural|Chemistry",2000051226,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51054,1970-01-01,2099-12-31,,3015054,Maps to,Mapped from,1970-01-01,2099-12-31,
"Lipase, Pleural|Pleural|Chemistry",2000051227,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51055,1970-01-01,2099-12-31,,3048752,Maps to,Mapped from,1970-01-01,2099-12-31,
"Potassium, Pleural|Pleural|Chemistry",2000051228,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51057,1970-01-01,2099-12-31,,3013098,Maps to,Mapped from,1970-01-01,2099-12-31,
"Sodium, Pleural|Pleural|Chemistry",2000051229,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51058,1970-01-01,2099-12-31,,3026681,Maps to,Mapped from,1970-01-01,2099-12-31,
"Total Protein, Pleural|Pleural|Chemistry",2000051230,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51059,1970-01-01,2099-12-31,,3003434,Maps to,Mapped from,1970-01-01,2099-12-31,
"Triglycerides, Pleural|Pleural|Chemistry",2000051231,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51060,1970-01-01,2099-12-31,,3034207,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bicarbonate, Stool|Stool|Chemistry",2000051232,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51061,1970-01-01,2099-12-31,,3014637,Maps to,Mapped from,1970-01-01,2099-12-31,
"Chloride, Stool|Stool|Chemistry",2000051233,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51062,1970-01-01,2099-12-31,,3001260,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmolality, Stool|Stool|Chemistry",2000051234,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51063,1970-01-01,2099-12-31,,3007256,Maps to,Mapped from,1970-01-01,2099-12-31,
"Potassium, Stool|Stool|Chemistry",2000051235,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51064,1970-01-01,2099-12-31,,3005819,Maps to,Mapped from,1970-01-01,2099-12-31,
"Sodium, Stool|Stool|Chemistry",2000051236,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51065,1970-01-01,2099-12-31,,3011846,Maps to,Mapped from,1970-01-01,2099-12-31,
24 hr Calcium|Urine|Chemistry,2000051237,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51066,1970-01-01,2099-12-31,,3007687,Maps to,Mapped from,1970-01-01,2099-12-31,
24 hr Creatinine|Urine|Chemistry,2000051238,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51067,1970-01-01,2099-12-31,,3004239,Maps to,Mapped from,1970-01-01,2099-12-31,
24 hr Protein|Urine|Chemistry,2000051239,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51068,1970-01-01,2099-12-31,,3020876,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin, Urine|Urine|Chemistry",2000051240,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51069,1970-01-01,2099-12-31,,3000034,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin/Creatinine, Urine|Urine|Chemistry",2000051241,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51070,1970-01-01,2099-12-31,,3002827,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amphetamine Screen, Urine|Urine|Chemistry",2000051242,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51071,1970-01-01,2099-12-31,,3000144,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Urine|Urine|Chemistry",2000051243,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51072,1970-01-01,2099-12-31,,3017315,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase/Creatinine Ratio, Urine|Urine|Chemistry",2000051244,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51073,1970-01-01,2099-12-31,,3044902,Maps to,Mapped from,1970-01-01,2099-12-31,
"Barbiturate Screen, Urine|Urine|Chemistry",2000051245,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51074,1970-01-01,2099-12-31,,3005058,Maps to,Mapped from,1970-01-01,2099-12-31,
"Benzodiazepine Screen, Urine|Urine|Chemistry",2000051246,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51075,1970-01-01,2099-12-31,,3007682,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bicarbonate, Urine|Urine|Chemistry",2000051247,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51076,1970-01-01,2099-12-31,,3008251,Maps to,Mapped from,1970-01-01,2099-12-31,
"Calcium, Urine|Urine|Chemistry",2000051248,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51077,1970-01-01,2099-12-31,,3006661,Maps to,Mapped from,1970-01-01,2099-12-31,
"Chloride, Urine|Urine|Chemistry",2000051249,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51078,1970-01-01,2099-12-31,,3007733,Maps to,Mapped from,1970-01-01,2099-12-31,
"Cocaine, Urine|Urine|Chemistry",2000051250,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51079,1970-01-01,2099-12-31,,3016879,Maps to,Mapped from,1970-01-01,2099-12-31,
Creatinine Clearance|Urine|Chemistry,2000051251,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51080,1970-01-01,2099-12-31,,3005770,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Serum|Urine|Chemistry",2000051252,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51081,1970-01-01,2099-12-31,,3016723,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Urine|Urine|Chemistry",2000051253,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51082,1970-01-01,2099-12-31,,3017250,Maps to,Mapped from,1970-01-01,2099-12-31,
"Ethanol, Urine|Urine|Chemistry",2000051254,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51083,1970-01-01,2099-12-31,,3010109,Maps to,Mapped from,1970-01-01,2099-12-31,
"Glucose, Urine|Urine|Chemistry",2000051255,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51084,1970-01-01,2099-12-31,,3020399,Maps to,Mapped from,1970-01-01,2099-12-31,
"HCG, Urine, Qualitative|Urine|Chemistry",2000051256,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51085,1970-01-01,2099-12-31,,3018954,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunofixation, Urine|Urine|Chemistry",2000051257,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51086,1970-01-01,2099-12-31,,3017704,Maps to,Mapped from,1970-01-01,2099-12-31,
Length of Urine Collection|Urine|Chemistry,2000051258,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51087,1970-01-01,2099-12-31,,3016750,Maps to,Mapped from,1970-01-01,2099-12-31,
"Magnesium, Urine|Urine|Chemistry",2000051259,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51088,1970-01-01,2099-12-31,,3019738,Maps to,Mapped from,1970-01-01,2099-12-31,
Marijuana|Urine|Chemistry,2000051260,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51089,1970-01-01,2099-12-31,,3028064,Maps to,Mapped from,1970-01-01,2099-12-31,
"Methadone, Urine|Urine|Chemistry",2000051261,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51090,1970-01-01,2099-12-31,,3036180,Maps to,Mapped from,1970-01-01,2099-12-31,
"Myoglobin, Urine|Urine|Chemistry",2000051262,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51091,1970-01-01,2099-12-31,,3011470,Maps to,Mapped from,1970-01-01,2099-12-31,
